27,1615
27,3069
27,3426
27,6145
27,3591
27,454
27,3359
28,126
29,2544
29,3055
29,3542
29,5094
29,1241
29,4426
30,2711
30,4401
30,1685
30,4871
30,6444
30,4858
30,5149
30,4139
30,1654
31,5765
31,4272
31,3219
31,2483
31,6367
32,1704
32,423
32,3325
32,6112
32,3583
32,6453
32,1347
32,6343
32,6173
32,4437
32,5067
32,3414
32,5858
32,5788
32,3814
32,1635
32,5124
32,5611
32,3823
32,1832
32,5012
32,2462
33,3107
33,1172
33,4916
33,2676
33,3262
33,2635
33,5273
33,2276
33,1036
34,2924
34,193
34,1441
34,618
34,2947
34,2438
34,1962
34,2856
34,836
34,2499
34,6323
34,4054
34,3506
34,2308
34,603
34,324
34,3882
34,2857
34,3399
34,189
34,2152
34,1313
34,5539
34,5026
34,40
34,2755
35,2067
35,81
35,6165
36,3266
36,3237
36,5503
36,3141
37,3455
37,154
37,3311
37,4989
37,4500
37,6156
37,4811
37,6402
37,5321
37,4021
37,3752
37,2479
37,3643
37,5404
37,3986
37,5872
37,628
37,4828
39,591
39,4990
39,165
40,2924
40,193
40,618
40,2947
40,2438
40,2856
40,836
40,2499
40,1441
40,4054
40,3506
40,2308
40,603
40,324
40,3882
40,2857
40,3399
40,189
40,1313
40,5539
40,2755
41,3026
41,1215
41,3637
41,5730
41,66
41,133
42,4181
42,4155
42,4283
42,1064
271,3691
44,111
44,275
44,92
44,429
44,3994
44,5544
44,5850
45,802
45,5135
45,4545
46,1098
46,1036
47,4226
47,1358
47,3326
47,5351
47,5320
48,1191
48,767
48,3439
48,3739
48,3859
49,5226
49,3637
49,2604
49,133
49,6271
50,2530
50,2512
50,1035
50,1907
50,5245
51,383
51,1765
10,6217
10,2589
10,5773
10,793
10,2045
10,2294
53,4072
53,1747
53,2952
53,3440
53,4819
53,218
53,690
54,1915
54,6321
54,4868
54,636
54,4105
54,1503
54,6362
54,192
54,4597
55,5813
55,2589
55,707
55,5246
55,6420
55,529
56,5413
56,5085
56,3498
56,598
57,3652
57,3220
57,1475
57,228
57,61
57,2635
57,274
57,959
57,6009
57,6460
57,2367
57,182
57,3938
57,2130
57,4616
57,2107
58,1276
58,346
58,5843
59,1754
59,141
59,200
59,4305
59,588
60,4235
60,4691
61,4465
61,3533
61,3220
61,2333
61,3546
61,4052
61,1581
61,138
61,5047
61,4374
61,2367
61,1853
61,3652
61,3273
61,5277
61,683
61,772
61,4454
61,1807
61,4721
61,6009
61,4616
61,2130
61,3452
61,3938
61,1481
61,3392
62,5489
62,4695
62,5721
62,5397
62,3792
62,1682
62,3724
62,1979
63,2771
63,6387
63,1032
63,1037
63,6231
63,1702
63,4747
63,2936
63,2914
3241,3352
3241,2071
3241,1277
3241,3316
64,3557
64,4928
64,5700
66,2380
66,5078
66,299
66,5189
66,6023
66,2402
66,2592
66,3252
66,3637
66,3765
66,133
67,146
67,332
67,5012
67,67
67,4415
67,3811
68,166
69,419
69,2156
70,1082
71,3572
71,1194
71,71
71,874
71,2977
71,4450
71,1748
71,1703
71,1874
71,1351
71,565
71,908
72,3958
445,3131
445,4255
73,2380
73,5315
73,4814
73,3758
73,5580
73,3791
74,755
74,311
74,5026
74,615
75,3141
76,2670
76,3676
76,2183
76,357
76,2574
76,3033
76,5699
76,3536
76,2939
76,6362
76,4007
76,5406
76,6125
76,2262
76,6196
76,5683
76,4304
76,5001
76,2473
76,3930
77,5520
77,2500
77,383
77,6375
77,1053
77,3262
77,5210
77,5843
77,3149
77,5915
77,346
78,5278
78,6223
78,3435
78,4574
78,3111
79,5949
79,3330
79,5389
79,145
79,4112
79,6220
79,4961
79,2936
79,1200
79,184
79,248
79,1481
79,6058
80,2745
80,2786
80,360
80,2843
80,5166
80,4740
81,4679
81,5815
81,4414
81,6046
81,6356
81,964
81,123
81,1525
81,3228
81,4218
81,2657
81,2676
81,5646
81,3080
81,3329
81,3166
81,4418
81,5480
81,3623
81,1820
81,6419
81,5485
81,593
81,1300
81,2067
81,5873
81,698
81,5636
81,990
81,6023
81,6438
81,4914
81,599
81,93
81,6463
81,5737
4301,1163
4301,5651
4301,2954
4301,3505
4301,5821
82,2924
82,5026
82,1313
83,2674
83,1841
83,5296
83,837
83,258
83,4804
84,3926
84,5949
84,2335
84,5559
84,5322
84,5026
84,6172
84,3460
85,1366
85,1460
85,2634
86,3421
86,1754
86,5952
86,6190
86,5200
86,1210
86,6284
86,3746
86,1088
86,5125
86,3007
86,2795
87,3262
89,2905
89,2001
89,4649
89,821
89,3926
89,6436
89,4442
89,1165
89,6303
89,5937
90,156
90,1141
90,4241
3250,4510
3250,3455
3250,821
92,768
92,1154
92,607
92,2288
92,2776
92,4725
92,4979
92,4740
92,5800
92,2121
92,2657
92,303
92,2981
92,2397
93,4418
93,6046
93,5485
93,6438
93,4414
93,1820
93,6419
93,1300
93,3329
93,2657
93,5646
93,3537
93,4218
94,5589
94,4941
94,679
94,701
94,2099
95,1277
95,864
95,3352
95,3316
95,5932
95,2071
96,1257
96,1740
96,975
96,6156
96,1817
96,364
96,1639
98,4170
98,2825
99,2002
99,6450
100,429
101,3330
101,5687
101,1244
101,3522
101,3656
102,3768
102,1099
102,570
102,1804
102,4379
102,1600
102,6287
102,6189
103,4541
103,3131
103,4255
103,5328
104,1807
104,6293
104,1002
104,6451
104,2231
105,2839
106,6136
107,6330
108,6010
108,5172
108,1501
108,3514
108,4449
4306,2148
4306,4750
4306,2954
4306,4165
4306,2990
4306,6276
4306,1426
4306,5458
4306,4880
4306,4840
4306,246
4306,3543
4306,410
4306,285
4306,2276
4306,5682
109,2339
109,5554
110,566
110,2155
110,1324
110,4298
110,814
110,3689
110,4630
110,476
110,2334
110,577
110,403
110,3764
110,6096
110,6001
110,3663
111,4934
111,3723
111,5544
111,2649
111,3994
111,259
111,992
3251,3743
3251,2244
3251,135
3251,5793
3251,4999
3251,2509
3251,3256
3251,2589
3251,2457
3251,1151
3251,4589
3251,3601
3251,4418
3251,2300
3251,5687
3251,5626
3251,5111
3251,5194
3251,645
3251,3956
3251,5555
3251,5737
3251,1751
3251,4323
3251,166
3251,4084
3251,4398
3251,6296
112,4284
112,6329
113,486
113,2465
115,400
116,3353
116,790
116,2344
116,547
116,899
116,384
116,4670
116,2387
116,4250
116,1815
116,5563
116,6018
116,3917
116,857
116,4776
116,4935
116,354
117,964
117,5107
117,5317
117,2954
117,4286
117,3908
117,3297
117,2510
118,5148
118,6228
119,2992
119,6014
119,2219
119,4981
119,6192
119,2744
119,2773
119,6160
120,6043
120,2919
122,2635
123,6313
123,4539
123,1953
123,5062
123,1365
123,5423
124,4380
125,1508
125,3817
126,1684
126,5973
126,3885
126,2761
126,6139
126,4882
126,4717
127,3630
824,1265
129,1315
130,1798
131,2762
131,1122
132,3701
132,1401
132,2241
132,4429
132,3321
132,1275
132,935
132,5439
132,4639
132,924
133,1604
133,6023
133,3179
133,3505
133,5073
133,1655
133,5870
133,3541
133,6416
133,3637
133,3765
133,4611
133,5226
133,5078
133,299
133,1215
133,4615
133,2291
133,4561
133,5189
133,6157
133,3791
133,5659
133,143
133,524
133,5160
133,5936
133,3694
133,3015
133,1086
133,3091
133,5574
133,4439
133,2934
133,1390
133,5894
133,1758
133,2111
133,5210
133,5108
133,6162
133,4442
133,5550
133,6386
133,2604
133,2904
133,6073
133,1423
133,1296
133,5496
133,662
133,4343
133,1251
133,2402
133,2592
133,3252
133,3021
133,4845
133,2380
133,5766
133,6388
133,5783
133,1925
133,4214
133,3026
133,5131
133,746
133,3451
133,1067
133,1698
133,4898
133,977
133,1439
133,195
134,660
134,5615
134,1435
134,2825
134,2625
134,395
134,4170
135,4009
135,3073
135,728
135,4568
135,2876
135,5191
135,1899
135,3216
136,530
136,2297
136,2366
136,3947
136,3427
136,679
136,2099
136,5589
136,6434
136,3465
136,1077
136,4129
136,949
136,4659
137,4038
137,2645
137,988
137,3081
137,3388
138,2152
138,3062
138,1951
139,5027
139,1391
139,5634
139,644
139,2810
139,3224
139,5725
139,3521
139,6043
139,334
139,338
139,3826
139,200
139,713
139,365
140,3531
142,5728
143,2934
143,5226
143,6159
143,6073
143,2604
143,5870
143,3026
143,2592
143,3637
143,4615
143,3765
144,5867
144,838
144,969
144,4181
144,3062
144,615
144,6357
144,4590
144,3938
144,1426
144,5922
146,753
146,5311
146,5644
147,6105
147,2154
148,3043
148,3961
148,3749
148,1016
148,938
148,214
148,5940
148,4509
149,6043
149,200
149,3696
149,2997
149,2994
150,5985
150,1041
150,214
150,2955
150,3138
150,2980
150,5709
150,2364
151,3094
151,1160
5423,4814
5423,3912
5423,6022
5423,5209
5423,2954
5423,1601
5423,3505
5423,4071
5423,1391
5423,1086
5423,2092
5423,4259
5423,6236
5423,3541
5423,5317
5423,5492
5423,2161
5423,2691
5423,4692
5423,1428
5423,2604
5423,550
5423,5929
5423,346
5423,5496
5423,5032
5423,967
5423,3451
5423,4628
5423,1423
5423,6246
5423,2881
5423,255
5423,4758
5423,1067
5423,4343
5423,2123
5423,4228
5423,5056
5423,2831
5423,342
5423,2291
5423,912
5423,2749
5423,3187
5423,5736
5423,1925
5423,5323
5423,5214
5423,5936
153,489
154,3797
154,4318
154,378
154,5026
154,4012
155,164
155,1282
155,1029
155,2566
156,1141
156,3256
156,1044
156,4241
156,2034
157,5720
157,938
158,1686
160,2470
2805,382
2805,1511
2805,4417
161,5004
161,4361
161,3018
161,4490
162,3585
162,1948
162,3130
163,3513
163,3766
164,1029
165,3768
165,874
165,3997
166,3488
166,3635
166,4181
166,901
167,726
168,5191
169,2511
169,5970
169,3714
169,4663
169,4697
169,464
169,4656
169,606
169,3788
169,3264
169,3037
169,6208
170,5687
170,6402
170,6156
170,5461
170,3014
170,4460
170,6340
170,767
170,3384
170,6312
170,3072
171,4691
172,4072
172,1747
172,3440
172,4112
172,4819
172,218
172,690
173,2164
173,3570
173,3952
174,1670
175,200
175,3950
175,5548
175,1741
176,660
177,1309
177,6494
178,2500
179,5730
179,4923
179,1047
179,3429
180,4398
180,5485
180,3073
180,5730
180,1294
180,5873
180,1853
180,3246
180,5636
180,4814
180,2092
180,5646
180,2490
180,5108
181,4037
181,2273
181,3330
181,3356
181,1191
181,1328
181,2276
181,4984
181,615
181,1199
182,6136
182,2635
183,1778
184,1481
184,3118
184,1529
184,534
184,3707
185,6196
185,357
185,2574
185,2262
185,2670
185,5406
185,4007
185,3930
185,886
185,2473
185,4304
185,3676
185,2183
185,4291
185,1920
185,3033
185,4080
185,3536
185,6362
185,5699
185,6125
185,6424
185,1561
185,5683
185,5001
185,2939
186,1702
186,5692
186,4592
186,3858
186,4169
187,6043
187,356
187,1799
187,3678
188,2605
188,5863
188,5156
188,4527
188,5959
188,5719
189,2924
189,193
189,618
189,2947
189,2438
189,2856
189,836
189,2499
189,1441
189,4054
189,3506
189,2308
189,603
189,324
189,3882
189,2857
189,3399
189,1313
189,5539
189,2755
190,1780
190,4845
191,654
191,2205
193,2924
193,5949
193,618
193,228
193,2438
193,3399
193,5654
193,2856
193,836
193,2857
193,2499
193,1441
193,3004
193,3506
193,2308
193,3759
193,603
193,324
193,3330
193,3882
193,6483
193,5026
193,5322
193,6190
193,334
193,2947
193,4054
193,1313
193,5539
193,5521
193,3628
193,2755
194,1915
194,6085
194,200
194,3237
194,345
194,5062
195,1604
195,291
195,1497
195,662
195,4343
195,1251
195,3015
195,5881
195,4827
195,200
195,3242
195,1655
195,952
195,2380
195,2291
195,1390
195,5114
195,6325
195,209
195,3791
195,6416
195,1189
195,4439
195,3179
195,5317
195,247
195,6023
196,2936
196,1588
197,4745
197,4401
197,850
197,6251
198,342
198,2831
198,4071
199,1405
199,3806
199,4081
199,1006
199,5064
199,2137
199,3328
200,2526
200,1233
200,2623
200,2328
200,3488
200,4423
200,5899
200,3658
200,3236
200,5742
200,6131
200,3126
200,1754
200,5372
200,3432
200,2023
200,1052
200,2025
200,6400
200,3933
200,3035
200,5705
200,1054
200,3709
200,5910
200,6106
200,6302
200,2033
200,1247
200,396
200,3446
200,97
200,398
200,2156
200,3045
200,1067
200,4530
200,2133
200,1646
200,1347
200,4235
200,1452
200,5396
200,4866
200,1160
200,5280
200,3656
200,4768
200,2081
200,752
200,6314
200,3229
200,5506
200,2952
200,5885
200,3627
200,2455
200,1846
200,5532
200,2733
200,3166
200,3770
200,5818
200,2534
200,2261
200,3923
200,3875
200,5631
200,2855
200,361
200,3466
200,4889
200,3982
200,5323
200,3266
200,3880
200,245
200,3683
200,5791
200,5410
200,6189
200,5737
200,3372
200,1763
200,6109
200,619
200,1258
200,5006
200,6326
200,4905
200,3886
200,2067
200,813
200,4358
200,1773
200,2285
200,4791
200,6246
200,3581
200,5211
200,343
200,881
200,1106
200,5208
200,5422
200,3778
200,1624
200,346
200,255
200,6247
200,3584
200,3698
200,3590
200,4056
200,6394
200,6463
200,6362
200,5331
200,1874
200,4184
200,564
200,4809
200,5214
200,2619
200,2404
200,2256
200,2183
200,1003
200,5241
200,3902
200,4015
200,5025
200,5540
200,6262
200,4493
200,573
200,4191
200,3245
200,1794
200,4398
200,3763
200,4302
200,1351
200,4827
200,1887
200,4248
200,3511
200,3608
200,3169
200,6187
200,5286
200,4031
200,1801
200,2002
200,4404
200,3723
200,526
200,2798
200,837
200,3311
200,2095
200,4116
200,3381
200,4208
200,2321
200,3120
200,4740
200,3520
200,2108
200,3021
200,1236
200,3373
200,4324
200,5782
200,588
200,4944
200,2561
200,4945
201,246
202,5054
202,3029
203,3745
203,6139
204,1058
204,1285
204,1436
204,4227
204,3635
204,5976
204,615
204,3656
205,3381
205,3429
205,2673
206,5862
207,4058
207,4707
208,3742
209,1842
209,3373
210,2832
211,4845
212,343
212,3059
212,3436
212,3865
212,4901
212,5051
212,6381
212,4171
212,5009
212,3658
212,2661
212,3075
212,1813
212,4621
212,2278
213,4309
213,4547
213,4146
213,5814
213,4338
213,2750
213,980
213,3099
213,5048
213,3031
213,1038
213,1534
213,2117
213,3309
214,4157
214,1902
214,3162
214,2448
214,938
214,3138
214,5715
214,840
214,3153
214,3043
214,1016
214,5968
214,3188
214,3050
214,5256
214,4818
214,2772
214,5760
214,2875
214,2190
214,1881
214,2408
214,1932
214,5720
214,3960
214,2364
214,3749
214,1986
214,2980
214,5626
215,2832
215,4112
215,3062
216,6344
216,616
216,2130
216,404
216,2546
216,5098
216,639
216,2823
216,1237
216,967
216,3088
216,5933
217,6105
217,5523
217,4350
217,3290
217,6159
217,2154
217,2861
217,5924
217,3505
218,1747
218,2952
218,4072
218,3440
218,4819
218,690
219,2530
220,2428
221,3532
222,2676
222,2146
2179,3566
224,2230
224,6309
224,6284
224,5200
224,616
224,3432
224,6312
224,2795
225,768
225,927
225,2523
225,1913
225,5846
225,6036
225,5243
225,5825
226,2171
226,4632
226,4479
228,2811
228,2438
228,6024
228,6172
228,4532
228,2856
228,1613
228,3931
228,4044
228,4876
228,4795
228,5098
228,3190
228,4781
228,5159
229,968
229,3406
229,4611
229,4159
229,479
229,2885
229,2374
229,1829
229,2040
229,5475
229,4078
229,4230
229,6023
229,6361
230,4363
230,2242
230,3706
230,5050
4188,6304
4188,2221
4188,6459
4188,3134
231,5026
231,2350
231,4112
231,4869
231,2530
231,5146
231,2738
231,4172
231,1947
231,4023
232,641
232,323
232,2090
232,2585
232,3598
233,6362
234,726
234,6237
235,1946
235,6007
235,5851
235,4799
235,5283
235,3887
235,4056
235,6004
235,5106
235,3366
235,4174
235,2169
236,3186
38,3737
38,5317
38,875
38,3505
237,2279
237,3803
237,4098
237,401
237,4583
237,1981
237,3270
237,6378
237,4086
237,3490
237,302
237,2403
237,1580
237,6404
237,4107
237,5388
237,4094
237,4748
237,2833
237,3979
237,1784
237,4276
237,6347
237,1242
237,2136
237,3489
237,2995
237,4268
237,5954
237,6103
237,3552
237,2415
237,1701
237,1132
237,4602
238,4651
239,5059
239,3622
239,3559
240,3104
240,2006
240,4793
240,5352
240,3962
241,315
241,2831
241,706
241,5056
242,2415
243,2424
243,4477
243,2533
243,4264
243,731
244,6459
245,3520
245,5517
246,4505
246,4539
246,1391
246,1965
246,6023
246,5682
246,2003
246,5733
246,6317
246,5061
246,4916
246,3035
246,4874
246,1863
246,1661
246,5458
246,5027
246,838
246,479
246,4420
246,282
246,4285
246,2450
246,285
246,3302
246,4362
246,3479
246,2028
246,1081
1514,5610
1514,2256
1514,686
1514,4031
247,952
248,3842
248,6058
248,3171
250,2013
251,342
251,4026
251,2881
251,5839
251,4421
251,1631
251,2374
251,5022
251,4910
251,2831
251,5054
251,4495
253,4681
253,3357
254,5018
255,4628
255,2300
255,5116
255,5071
255,3532
255,264
255,729
255,5555
255,3726
255,4323
256,1568
256,2254
257,1277
257,2071
258,723
258,5018
259,2022
259,3994
259,1538
259,5544
259,2178
260,3837
3265,3907
3265,4709
3265,5062
3265,362
3265,1906
3265,1067
3265,4611
3265,5475
261,3020
261,5127
261,563
261,3849
261,5517
262,1654
263,768
263,4257
263,2537
263,5999
264,1391
264,3166
264,2881
264,4885
264,5730
264,550
264,2954
264,733
264,5317
264,1637
264,4928
264,5700
264,4845
264,5108
265,2128
265,1571
266,823
266,1056
266,5552
266,3538
266,3589
266,1334
266,694
266,1719
266,2124
266,2492
266,6044
266,5661
266,1978
1668,382
1668,4795
1668,574
268,3486
268,2040
269,4140
269,272
269,2954
269,1171
270,1205
270,3870
1381,2747
1381,6462
1689,1250
1689,5298
1689,3482
1689,5917
1689,4090
1689,4380
1689,1667
1689,2839
1689,3259
1689,1367
1689,2853
1689,4693
1689,3945
1689,1200
43,4154
273,635
273,3174
273,1581
274,2215
274,6182
274,2714
274,3391
2101,4987
2101,6220
2101,563
2101,4789
2101,5361
2101,4112
2101,2892
2101,3656
276,3432
277,5716
277,5658
278,4920
278,5297
278,2037
278,4073
279,1615
279,3591
280,6391
280,2067
281,2035
282,3073
282,5799
282,495
282,1067
282,2028
282,967
282,875
282,458
282,5729
283,1234
284,2380
284,3791
284,4615
284,4439
285,4465
285,2756
285,2954
285,4750
285,964
285,6276
285,3218
285,1426
285,2148
285,5928
285,3684
285,2450
285,4692
285,2510
285,2685
285,1788
285,5317
285,4611
286,5660
287,5193
288,1730
288,3665
288,5702
288,6446
288,4132
288,2506
288,2197
288,4613
288,6101
288,5645
289,3832
290,5752
290,3151
290,1998
290,1780
290,5904
290,5163
290,794
291,1604
291,3242
291,1390
291,5114
292,625
293,3330
3270,2279
3270,4098
3270,4276
3270,5388
3270,1784
3270,3490
3270,2136
3270,1580
3270,6404
3270,4094
3270,6408
3270,6378
3270,1242
3270,2403
3270,6347
3270,728
3270,5954
3270,3552
3270,5804
3270,779
3270,1132
295,3152
295,3267
295,4181
295,3886
295,850
295,3215
295,5709
295,5857
295,6321
295,616
295,3118
295,4858
295,1997
295,2236
296,752
297,5138
297,3653
298,4007
299,2022
300,6362
300,728
301,5925
301,6447
301,4469
301,4030
301,3818
301,3889
1877,3560
1877,1316
1877,3404
1877,5751
1877,6045
1877,6241
1877,2603
1877,5664
305,2508
305,5720
305,1584
306,3656
306,3330
306,5026
306,5322
306,5654
307,1252
307,5068
307,4511
307,3410
307,1691
307,6043
307,4923
307,1421
307,6391
307,697
308,2808
309,3901
310,1305
311,5356
311,3830
311,6336
311,2009
311,4463
311,1738
311,1559
311,5069
311,5770
311,704
311,6224
311,2822
311,5097
311,1493
311,4430
311,3173
311,4837
4102,463
315,507
315,552
315,1646
315,5557
315,881
315,4698
315,5284
316,1592
316,5684
316,3871
316,550
316,613
316,1028
316,422
316,5444
317,3893
318,4571
318,2076
318,3455
318,2398
318,4346
318,4989
318,6402
318,897
318,3700
318,3980
319,5101
320,5441
320,970
320,3518
320,2677
321,1560
321,1092
322,4260
322,5540
322,5495
323,641
323,3508
323,2090
323,3598
324,2924
324,618
324,2947
324,2438
324,2856
324,836
324,2499
324,1441
324,4054
324,3506
324,603
324,3330
324,3882
324,2857
324,3399
324,1313
324,5539
324,5026
324,2755
325,3616
325,3335
325,3821
326,1058
326,3656
326,5389
326,4435
326,5654
328,4057
328,4985
329,4926
329,6487
329,829
329,5338
330,3101
331,2891
331,4012
331,5877
332,3323
332,4546
332,6472
332,5486
332,332
332,4239
332,1630
333,5046
333,5718
333,3406
333,6348
334,2539
334,4781
334,2892
334,2060
334,2856
334,2564
334,1332
334,2755
334,3392
334,3443
334,5768
334,3165
334,984
334,1481
334,1168
334,3190
334,990
334,1613
334,4876
334,901
334,1199
335,4885
335,6085
335,2374
335,1531
335,4421
335,1829
335,1028
3275,2107
3275,1962
3275,2236
3275,901
3275,2984
336,6381
336,3436
336,1211
336,343
336,1420
337,1976
337,5705
337,2630
338,4193
338,3882
338,6077
338,5098
338,668
338,5191
338,5907
339,5478
340,653
340,5771
343,4694
343,3059
343,3436
343,4725
343,3075
343,4901
343,3658
343,6381
343,5009
343,2630
343,5051
343,3865
343,1211
343,2278
343,1420
343,4128
344,5589
344,3082
344,3465
344,4659
344,1077
344,6434
344,4129
344,949
344,2099
344,679
345,4556
345,6106
345,472
345,390
345,4434
345,6128
346,6159
346,2954
346,3179
346,2003
346,964
346,1391
346,4062
346,6236
346,3541
346,1380
346,2374
346,2337
346,5492
346,6151
346,4285
346,5843
346,4286
346,804
346,550
346,1067
346,1428
346,4628
346,1423
346,6246
346,5889
346,4418
346,2881
346,5317
346,2604
346,5700
346,2123
346,5929
346,5096
346,2831
346,1053
346,1426
346,342
346,2291
346,4026
346,2797
346,4228
346,5839
346,5032
346,4278
346,4230
346,5682
346,5056
346,6065
346,4928
346,5170
347,1200
348,3629
348,4673
349,5545
351,2380
351,5078
351,4615
351,6023
352,1209
352,466
352,4383
352,4186
354,3353
354,790
354,2344
354,899
354,6018
354,384
354,4670
354,2387
354,4250
354,1815
354,547
354,5563
354,3917
354,857
354,4776
354,4935
355,3956
355,5280
355,1259
355,4398
356,3163
2214,3964
357,2262
357,2183
357,4291
357,2574
357,3033
357,5699
357,6362
357,4080
357,3676
357,5406
357,6125
357,3930
357,1920
357,5001
358,342
358,2154
358,4350
359,949
360,2182
360,607
360,1898
360,2745
360,4740
360,5166
360,705
360,3038
361,820
361,5672
361,2257
361,3958
361,2194
361,6122
3283,2412
362,5730
362,5580
362,4615
362,5799
363,5535
363,2412
364,1105
364,1482
364,1740
364,2064
364,1817
364,3573
364,4786
364,450
364,1257
364,1639
364,6259
364,4011
364,948
364,830
364,975
364,1750
364,707
364,6272
364,6180
364,2942
364,2293
364,1897
364,6471
364,1745
364,479
364,582
364,4457
364,5080
364,4082
364,3208
364,5074
364,1046
364,5605
364,6101
364,4778
364,6156
364,1170
364,611
364,4451
364,4263
364,6233
364,3833
365,752
366,1626
366,5431
367,1529
369,6043
369,3646
369,4685
369,2203
370,2918
370,1473
370,3739
370,3727
370,1806
370,4760
370,1165
370,2743
370,2708
370,5590
370,3364
370,5082
370,3794
370,2765
371,441
371,1983
3286,5899
3286,4500
3286,6186
3286,5906
3286,3614
3286,645
373,490
373,660
373,581
373,4123
373,1742
373,3832
374,4575
374,4626
374,5153
374,4150
374,3597
374,2824
374,1653
375,4991
375,2577
375,5495
376,4627
376,4522
376,5942
376,3742
377,5216
378,3906
378,1053
378,5404
379,6404
379,4086
379,4094
379,4720
379,2415
380,6059
381,1328
381,1962
382,543
382,1780
382,6391
382,794
382,4929
553,3237
553,3983
553,2365
553,5062
4357,4131
4357,5478
4357,602
385,1742
455,1042
455,1116
455,5356
455,3004
455,3391
386,3505
387,4552
387,5706
387,4989
387,5396
387,5098
387,5212
387,5992
387,616
387,5309
387,5246
387,6309
387,6402
387,4568
387,3945
387,6272
388,3617
388,6193
389,3926
389,3563
389,1903
389,1022
389,1209
389,3670
389,1119
389,5725
389,2139
389,4942
389,4800
389,6303
389,5989
389,5311
389,1883
389,3340
389,1773
389,6344
389,2577
389,1826
389,3450
389,6192
389,1671
389,6362
389,1808
389,3559
389,5540
389,2275
389,1003
389,5292
389,4347
3287,1201
3287,3945
392,1212
392,839
392,2284
393,5994
393,6487
393,687
394,5492
394,6463
1168,6393
1168,6456
1168,647
1168,3291
1168,3682
1168,4364
1168,5291
1168,5324
1168,5738
396,5456
396,584
396,5058
396,5841
396,3628
5478,1154
5478,5110
5478,3339
5478,1110
5478,2003
5478,5089
5478,4537
5478,1934
5478,4899
5478,2059
5478,5644
398,4611
399,5488
399,5493
399,1787
400,1855
400,6206
400,968
400,3380
400,726
400,2312
400,826
400,2427
401,6378
401,4720
401,5388
401,1242
401,3489
401,6347
401,3490
401,5954
401,2403
401,6404
401,779
401,4748
401,6152
401,4094
401,4086
401,1132
402,3787
402,2549
404,3926
404,741
404,3956
404,3886
404,6302
404,4523
404,3032
404,1945
405,405
405,6131
405,1883
405,4126
405,5790
405,4717
406,3829
406,2717
408,6014
408,2589
408,6402
408,2045
408,2725
408,3880
2223,642
2223,4116
2223,4916
2223,3834
2223,6468
2223,4579
2223,3666
2223,5886
409,520
409,4530
409,5714
409,754
409,1149
410,5240
410,2271
410,5736
410,4770
410,3422
410,4979
410,2110
410,1160
410,5331
411,3384
411,5679
411,4989
412,2016
412,2624
412,4375
413,5895
413,3274
415,1570
415,3780
415,1186
415,2945
417,4561
418,2394
418,563
1172,3701
1172,2990
1172,1442
420,768
420,3461
420,4450
420,6036
420,1530
420,2513
420,5399
421,548
421,1322
421,6413
421,1862
422,3137
422,3805
422,2954
422,1829
422,3017
422,3067
422,3166
422,2011
423,2105
